,Searched,City,State,Lat,Lng,Restaurant,Category,Transactions,Category 1,Category 2,Category 3,Vegan Options
14931,"Upper Arlington city, Ohio",Columbus,OH,40.019869,-83.017884,Olentangy River Wetlands Research Park,['Parks'],[],Parks,,,False
14932,"Upper Arlington city, Ohio",Columbus,OH,39.9889030456543,-83.0533599853516,Rotolo's Pizza,['Pizza'],['delivery'],Pizza,,,False
14933,"Upper Arlington city, Ohio",Columbus,OH,40.0104353,-83.0105431,New Taj Mahal Indian Restaurant,"['Indian', 'Halal']","['pickup', 'delivery']",Indian,Halal,,False
14934,"Upper Arlington city, Ohio",Columbus,OH,39.9622542333732,-83.0023027583957,The Keep,"['Bars', 'Tapas/Small Plates', 'French']","['pickup', 'delivery']",Bars,Tapas/Small Plates,French,False
14935,"Upper Arlington city, Ohio",Columbus,OH,39.99685,-83.02641,Champps Restaurant & Bar,['American (Traditional)'],"['pickup', 'delivery']",American (Traditional),,,False
14936,"Upper Arlington city, Ohio",Columbus,OH,40.033265,-83.0000597,India Oak Grill,"['Sandwiches', 'Dive Bars', 'American (Traditional)']",['delivery'],Sandwiches,Dive Bars,American (Traditional),False
14937,"Upper Arlington city, Ohio",Columbus,OH,40.07847,-83.03769,Antrim Park,['Parks'],[],Parks,,,False
14938,"Upper Arlington city, Ohio",Columbus,OH,39.95384,-83.10382,Pita Inn Express,"['Mediterranean', 'Sandwiches', 'Middle Eastern']",['delivery'],Mediterranean,Sandwiches,Middle Eastern,False
14939,"Upper Arlington city, Ohio",Dublin,OH,40.075308,-83.133153,BJ's Restaurant & Brewhouse,"['American (New)', 'Breweries', 'Pizza']",['delivery'],American (New),Breweries,Pizza,False
14940,"Upper Arlington city, Ohio",Columbus,OH,39.9917128,-83.0065652,Village Idiot,"['Pubs', 'Sports Bars']",['delivery'],Pubs,Sports Bars,,False
14941,"Upper Arlington city, Ohio",Columbus,OH,40.0064414466167,-83.0139564018829,Tommy's Pizza,['Pizza'],['delivery'],Pizza,,,False
14942,"Upper Arlington city, Ohio",Columbus,OH,40.0051574707031,-83.0084838867188,Out-R-Inn,['Sports Bars'],[],Sports Bars,,,False
14943,"Upper Arlington city, Ohio",Columbus,OH,39.9463316,-83.0573105,Cream & Sugar,"['Coffee & Tea', 'Ice Cream & Frozen Yogurt', 'American (Traditional)']",['delivery'],Coffee & Tea,Ice Cream & Frozen Yogurt,American (Traditional),False
14944,"Upper Arlington city, Ohio",Columbus,OH,39.97619,-83.0032,Short North Tavern,['Dive Bars'],[],Dive Bars,,,False
14945,"Upper Arlington city, Ohio",Columbus,OH,39.98503644834,-83.0637622252107,Nazca Peruvian Eats,"['Food Trucks', 'Peruvian', 'Caterers']",['delivery'],Food Trucks,Peruvian,Caterers,False
14946,"Upper Arlington city, Ohio",Columbus,OH,39.96124,-82.99616,Cousins Maine Lobster - Columbus,"['Seafood', 'Food Trucks']",[],Seafood,Food Trucks,,False
14947,"Upper Arlington city, Ohio",Columbus,OH,39.980514,-82.998578,Woodhouse Vegan,"['Pop-Up Restaurants', 'Vegan', 'Comfort Food']",['delivery'],Pop-Up Restaurants,Vegan,Comfort Food,True
14948,"Upper Arlington city, Ohio",Upper Arlington,OH,40.05646,-83.074549,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",[],Pizza,Chicken Wings,Sandwiches,False
14949,"Upper Arlington city, Ohio",Columbus,OH,39.9475596614701,-82.9974992573261,Ambrose and Eve,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']","['pickup', 'delivery']",American (New),Breakfast & Brunch,Cocktail Bars,False
14950,"Upper Arlington city, Ohio",Columbus,OH,39.9915695,-83.0262604,DiBella's Subs,"['Sandwiches', 'Delis', 'Salad']","['pickup', 'delivery']",Sandwiches,Delis,Salad,False
14951,"Upper Arlington city, Ohio",Columbus,OH,40.00596,-83.00884,Ninja grill,['Japanese'],"['pickup', 'delivery']",Japanese,,,False
14952,"Upper Arlington city, Ohio",Columbus,OH,39.964936,-82.997958,Rishi Sushi Kitchen & Bar,"['Sushi Bars', 'Japanese', 'Bars']","['pickup', 'delivery']",Sushi Bars,Japanese,Bars,False
14953,"Upper Arlington city, Ohio",Columbus,OH,39.9529051,-83.1123296,Dulce Vida Ice Cream Factory,['Ice Cream & Frozen Yogurt'],['delivery'],Ice Cream & Frozen Yogurt,,,False
14954,"Upper Arlington city, Ohio",Columbus,OH,39.953984,-83.1252726,WG Grinders,"['Sandwiches', 'Salad', 'Soup']",['delivery'],Sandwiches,Salad,Soup,False
14955,"Upper Arlington city, Ohio",Columbus,OH,40.0204531078217,-83.0604356881007,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",['delivery'],Mexican,Fast Food,,False
14956,"Upper Arlington city, Ohio",Columbus,OH,39.9872451,-83.0132834,The Shrunken Head,"['American (Traditional)', 'Bars']",['delivery'],American (Traditional),Bars,,False
14957,"Upper Arlington city, Ohio",Columbus,OH,39.9985549,-83.0074759,BIBIBOP Asian Grill,"['Asian Fusion', 'Korean', 'Salad']","['pickup', 'delivery']",Asian Fusion,Korean,Salad,False
14958,"Upper Arlington city, Ohio",Columbus,OH,39.9430008,-83.0930099,El Jalisciense,['Mexican'],"['pickup', 'delivery']",Mexican,,,False
14959,"Upper Arlington city, Ohio",Columbus,OH,40.07089,-83.01866,Lieu's Asian Cuisine,"['Asian Fusion', 'Chinese', 'Vietnamese']","['pickup', 'delivery']",Asian Fusion,Chinese,Vietnamese,False
14960,"Upper Arlington city, Ohio",Columbus,OH,40.0515998160129,-83.0503030192407,Taste Bay Restaurant,"['Caribbean', 'Latin American']","['pickup', 'delivery']",Caribbean,Latin American,,False
14961,"Upper Arlington city, Ohio",Columbus,OH,40.02413,-83.02535,Moda Restaurant & Bar Columbus,['American (New)'],['delivery'],American (New),,,False
14962,"Upper Arlington city, Ohio",Columbus,OH,39.961863,-82.998966,The Ohio Statehouse,['Landmarks & Historical Buildings'],[],Landmarks & Historical Buildings,,,False
14963,"Upper Arlington city, Ohio",Columbus,OH,40.02132,-83.013436,LittleMoon Cafe and Tea,"['Bubble Tea', 'Coffee & Tea', 'Desserts']","['pickup', 'delivery']",Bubble Tea,Coffee & Tea,Desserts,False
14964,"Upper Arlington city, Ohio",Columbus,OH,40.0458503,-83.0198611,Rusty Bucket Restaurant & Tavern,"['American (Traditional)', 'Pubs', 'Comfort Food']",['delivery'],American (Traditional),Pubs,Comfort Food,False
14965,"Upper Arlington city, Ohio",Columbus,OH,39.9468550138827,-82.9980772037107,Local Cantina,"['Mexican', 'Bars', 'Tex-Mex']",['delivery'],Mexican,Bars,Tex-Mex,False
14966,"Upper Arlington city, Ohio",Dublin,OH,40.0719,-83.12294,Joy House,['Chinese'],"['pickup', 'delivery']",Chinese,,,False
14967,"Upper Arlington city, Ohio",Upper Arlington,OH,40.0436516,-83.0723114,Thompson Park,['Parks'],[],Parks,,,False
14968,"Upper Arlington city, Ohio",Columbus,OH,39.985273,-83.040409,Tamo’s Pizzeria,"['Pizza', 'Italian', 'Chicken Wings']","['pickup', 'delivery']",Pizza,Italian,Chicken Wings,False
14969,"Upper Arlington city, Ohio",Columbus,OH,39.9634081,-83.0000896,Barroluco,"['Comfort Food', 'Argentine']",[],Comfort Food,Argentine,,False
14970,"Upper Arlington city, Ohio",Columbus,OH,40.04832,-83.02059,Kirin Noodle,"['Dim Sum', 'Noodles']","['delivery', 'pickup']",Dim Sum,Noodles,,False
14971,"Upper Arlington city, Ohio",Upper Arlington,OH,40.02923,-83.09103,Basil,['Thai'],"['delivery', 'pickup']",Thai,,,False
14972,"Upper Arlington city, Ohio",Columbus,OH,40.07139,-83.01868,Greek Express Clintonville,"['Greek', 'Mediterranean']",['delivery'],Greek,Mediterranean,,False
14973,"Upper Arlington city, Ohio",Columbus,OH,39.9953047,-82.9991771,Oldfield's North Fourth Tavern,"['Pizza', 'Pubs', 'Karaoke']",['delivery'],Pizza,Pubs,Karaoke,False
14974,"Upper Arlington city, Ohio",Columbus,OH,39.96978,-83.0044,Big Bang - Dueling Piano Bar,"['Bars', 'Piano Bars']",[],Bars,Piano Bars,,False
14975,"Upper Arlington city, Ohio",Columbus,OH,39.9647303265639,-83.0181742394012,The Boat House Restaurant & Events,"['Seafood', 'American (New)', 'Venues & Event Spaces']",['delivery'],Seafood,American (New),Venues & Event Spaces,False
14976,"Upper Arlington city, Ohio",Columbus,OH,39.98588,-83.00576,Skully's Music-Diner,"['Diners', 'Bars', 'Music Venues']",['delivery'],Diners,Bars,Music Venues,False
14977,"Upper Arlington city, Ohio",Columbus,OH,39.988637845002756,-83.0329699,Five Guys,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,False
14978,"Upper Arlington city, Ohio",Columbus,OH,40.021944,-83.025935,Denny's,"['Diners', 'Breakfast & Brunch', 'American (Traditional)']","['delivery', 'pickup']",Diners,Breakfast & Brunch,American (Traditional),False
14979,"Upper Arlington city, Ohio",Columbus,OH,39.99839484634,-83.0074479058385,Dave's Cosmic Subs,['Sandwiches'],"['delivery', 'pickup']",Sandwiches,,,False
14980,"Upper Arlington city, Ohio",Columbus,OH,39.9765299,-83.01218,Oodles Noodles & Dumpling Bar,['Noodles'],"['delivery', 'pickup']",Noodles,,,False
14981,"Upper Arlington city, Ohio",Columbus,OH,40.00263,-83.02812,Chadwick Arboretum & Learning Gardens,"['Colleges & Universities', 'Parks']",[],Colleges & Universities,Parks,,False
14982,"Upper Arlington city, Ohio",Columbus,OH,39.957605,-82.999999,The Goat - Columbus,"['Sports Bars', 'American (Traditional)']",[],Sports Bars,American (Traditional),,False
14983,"Upper Arlington city, Ohio",Columbus,OH,40.01476,-83.00029,Rumba Café,"['Jazz & Blues', 'Bars', 'Music Venues']",[],Jazz & Blues,Bars,Music Venues,False
14984,"Upper Arlington city, Ohio",Columbus,OH,40.0512466430664,-83.0493698120117,Pacific Eatery and Catering,['Chinese'],"['delivery', 'pickup']",Chinese,,,False
14985,"Upper Arlington city, Ohio",Columbus,OH,40.0639153,-83.0595398,Coaches Bar & Grill,"['American (Traditional)', 'Sports Bars']",['delivery'],American (Traditional),Sports Bars,,False
14986,"Upper Arlington city, Ohio",Columbus,OH,39.99821,-83.00755,Apollo's Greek Kitchen,"['Greek', 'Mediterranean']","['delivery', 'pickup']",Greek,Mediterranean,,False
14987,"Upper Arlington city, Ohio",Dublin,OH,40.0701332,-83.1191256,Windchimes Chinese Restaurant,"['Chinese', 'Asian Fusion']","['delivery', 'pickup']",Chinese,Asian Fusion,,False
14988,"Upper Arlington city, Ohio",Columbus,OH,39.97192,-83.0027099,Brewcadia,"['Arcades', 'Cocktail Bars']",['delivery'],Arcades,Cocktail Bars,,False
14989,"Upper Arlington city, Ohio",Columbus,OH,39.9579492816304,-82.998356841832,Jeni's Splendid Ice Creams at the Commons,['Ice Cream & Frozen Yogurt'],[],Ice Cream & Frozen Yogurt,,,False
14990,"Upper Arlington city, Ohio",Dublin,OH,40.0727764,-83.1232772,Yogi's Bar & Grill,"['Sports Bars', 'American (Traditional)']",['delivery'],Sports Bars,American (Traditional),,False
14991,"Upper Arlington city, Ohio",Columbus,OH,39.9709063752227,-83.0026007552948,Gallerie Bar & Bistro,['American (New)'],['delivery'],American (New),,,False
14992,"Upper Arlington city, Ohio",Columbus,OH,40.0065065116772,-83.0542806723526,Cheryl's,"['Desserts', 'Bakeries']","['delivery', 'pickup']",Desserts,Bakeries,,False
14993,"Upper Arlington city, Ohio",Columbus,OH,39.97532,-83.00279,Bernard's Tavern,"['American (New)', 'Sports Bars', 'Desserts']",['delivery'],American (New),Sports Bars,Desserts,False
14994,"Upper Arlington city, Ohio",Columbus,OH,39.98514,-83.04251,Barrel & Taps,"['Cocktail Bars', 'Beer Bar', 'Whiskey Bars']",[],Cocktail Bars,Beer Bar,Whiskey Bars,False
14995,"Upper Arlington city, Ohio",Columbus,OH,40.02929,-83.01573,La Chaveta Cigar Lounge,"['Lounges', 'Jazz & Blues']",[],Lounges,Jazz & Blues,,False
14996,"Upper Arlington city, Ohio",Columbus,OH,40.00025,-82.99848,4th Street Bar and Grill,"['Bars', 'American (New)']","['delivery', 'pickup']",Bars,American (New),,False
14997,"Upper Arlington city, Ohio",Columbus,OH,39.99186,-83.03061,The Treebar,"['Dive Bars', 'Music Venues']",[],Dive Bars,Music Venues,,False
14998,"Upper Arlington city, Ohio",Upper Arlington,OH,40.046601,-83.060246,Sunny 95 Park,['Parks'],[],Parks,,,False
14999,"Upper Arlington city, Ohio",Columbus,OH,40.0567093,-83.0747604,The Gyro Shoppe,['Greek'],"['delivery', 'pickup']",Greek,,,False
15000,"Upper Arlington city, Ohio",Columbus,OH,40.01588,-83.01156,Cinnamon Indian Grill,"['Indian', 'Pakistani']","['delivery', 'pickup']",Indian,Pakistani,,False
15001,"Upper Arlington city, Ohio",Hilliard,OH,40.0312477,-83.1158411,Run of the Mill Tavern,['Sports Bars'],['delivery'],Sports Bars,,,False
15002,"Upper Arlington city, Ohio",Columbus,OH,40.06602,-83.09393,La Michoacan Mexican Market,['Mexican'],['delivery'],Mexican,,,False
15003,"Upper Arlington city, Ohio",Columbus,OH,39.9810791,-83.0047684,Local Bar,['Pubs'],[],Pubs,,,False
15004,"Upper Arlington city, Ohio",Columbus,OH,39.984058380127,-83.0153121948242,Zeno's,"['Dive Bars', 'American (New)']",['delivery'],Dive Bars,American (New),,False
15005,"Upper Arlington city, Ohio",Columbus,OH,40.00447,-83.00824,The Brewed Leaf,['Bubble Tea'],"['delivery', 'pickup']",Bubble Tea,,,False
15006,"Upper Arlington city, Ohio",Columbus,OH,39.97217,-83.00416,Pastaria,['Italian'],"['delivery', 'pickup']",Italian,,,False
15007,"Upper Arlington city, Ohio",Columbus,OH,39.9869804382324,-83.1077194213867,Twin Sunlight,['Chinese'],['delivery'],Chinese,,,False
15008,"Upper Arlington city, Ohio",Columbus,OH,39.95268,-83.10701,Kabob Grill,"['Mediterranean', 'Middle Eastern', 'Greek']","['delivery', 'pickup']",Mediterranean,Middle Eastern,Greek,False
15009,"Upper Arlington city, Ohio",Columbus,OH,40.0164909362793,-83.0122604370117,Ravari Room,"['Bars', 'Music Venues', 'Dance Clubs']",[],Bars,Music Venues,Dance Clubs,False
15010,"Upper Arlington city, Ohio",Columbus,OH,40.01571,-83.01185,Ace of Cups,"['Music Venues', 'Lounges']",[],Music Venues,Lounges,,False
15011,"Upper Arlington city, Ohio",Columbus,OH,39.982256,-82.998397,Little Rock Bar,"['Bars', 'Music Venues', 'Karaoke']",[],Bars,Music Venues,Karaoke,False
15012,"Upper Arlington city, Ohio",Columbus,OH,40.0654530527205,-83.0907091475136,Outback Steakhouse,['Steakhouses'],[],Steakhouses,,,False
15013,"Upper Arlington city, Ohio",Columbus,OH,40.0649,-83.07541,Graeter’s Ice Cream,['Ice Cream & Frozen Yogurt'],['delivery'],Ice Cream & Frozen Yogurt,,,False
